budget_year,ministry,department_or_org,strength_actual_1mar,strength_actual_year,strength_est_re_1mar,strength_est_re_year,strength_est_be_1mar,strength_est_be_year,pay_actuals_cr,allowances_actuals_cr,travel_actuals_cr,pay_re_cr,allowances_re_cr,travel_re_cr,pay_be_cr,allowances_be_cr,travel_be_cr
2022-23,"The President, Parliament, Union Public Service Commission and the Secretariat of the Vice President",Union Public Service Commission,1140,2021,1795,2022,1795,2023,74.48,36.75,0.26,79.85,46.10,0.30,84.16,55.34,0.90
2022-23,Ministry of Railways,Ministry of Railways,1252347,2021,1203997,2022,1201978,2023,56725.83,32830.40,1627.13,56837.06,39256.36,1646.61,58292.82,47011.12,1701.29
2022-23,Ministry of Road Transport and Highways,Ministry of Road Transport and Highways,718,2021,1041,2022,1043,2023,63.90,27.39,3.70,68.26,29.26,8.75,73.50,31.50,8.75
2022-23,Ministry of Rural Development,Department of Rural Development,397,2021,543,2022,543,2023,39.82,0.99,0.52,45.66,1.11,1.11,49.83,1.21,1.18
2022-23,Ministry of Rural Development,Department of Land Resources,72,2021,129,2022,129,2023,6.47,2.38,0.17,7.92,3.61,0.42,8.72,3.98,0.52
2022-23,Ministry of Science and Technology,Department of Science and Technology,3899,2021,12343,2022,12349,2023,248.53,115.41,11.91,260.13,128.31,11.35,231.97,135.11,14.86
2022-23,Ministry of Science and Technology,Department of Biotechnology,249,2021,254,2022,262,2023,21.61,,0.52,24.21,0.01,0.69,26.64,0.02,0.70
2022-23,Ministry of Science and Technology,Department of Scientific and Industrial Research,116,2021,116,2022,116,2023,72124.00,30911.00,1069.00,80500.00,34500.00,2000.00,94500.00,40500.00,6500.00
2022-23,"Ministry of Ports, Shipping and Waterways","Ministry of Ports, Shipping and Waterways 2020-2021 2021-2022 2022-2023",1521,2021,2068,2022,2064,2023,107.12,42.66,5.94,113.27,59.61,7.91,116.21,70.34,13.23
2022-23,Ministry of Skill Development and Entrepreneurship,Ministry of Skill Development and Entrepreneurship,1309,2021,1642,2022,1886,2023,119.46,3.42,2.52,126.31,4.63,5.38,130.21,4.64,6.70
2022-23,Ministry of Social Justice and Empowerment,Department of Social Justice and Empowerment,387,2021,656,2022,656,2023,32.65,17.58,0.93,44.30,23.86,5.08,47.28,25.46,6.30
2022-23,Ministry of Social Justice and Empowerment,Department of Empowerment of Persons with Disabilities,91,2021,159,2022,194,2023,7.44,4.33,0.62,10.56,5.92,0.85,13.78,4.78,2.50
2022-23,Deparment of Space,Department of Space,16021,2021,16777,2022,16908,2023,1413.32,906.86,17.57,1587.44,1338.74,26.13,1675.65,1273.55,57.41
2022-23,Ministry of Statistics and Programme Implementation,Ministry of Statistics and Programme Implementation,3999,2021,6155,2022,6155,2023,457.77,196.18,3.58,485.32,208.00,9.09,527.30,225.98,9.15
2022-23,Ministry of Steel,Ministry of Steel,217,2021,274,2022,274,2023,15.05,7.57,0.57,17.48,9.02,2.15,19.78,10.22,2.20
2022-23,Ministry of Textiles,Ministry of Textiles,4653,2021,4289,2022,4289,2023,187.62,2.54,6.05,205.52,4.32,11.19,212.67,4.36,12.49
2022-23,Ministry of Tourism,Ministry of Tourism,433,2021,578,2022,578,2023,19.19,9.59,1.74,29.47,14.73,4.22,31.95,15.98,5.43
2022-23,Ministry of Tribal Affairs,Ministry of Tribal Affairs,164,2021,244,2022,244,2023,14.90,6.70,1.06,17.10,6.90,1.45,20.80,8.45,2.40
2022-23,Ministry of Women and Child Development,Ministry of Women and Child Development,376,2021,715,2022,715,2023,23.41,9.67,0.85,32.17,15.39,1.47,40.06,21.39,2.33
2022-23,Ministry of Youth Affairs and Sports,Ministry of Youth Affairs and Sports 2020-2021 2021-2022 2022-2023,296,2021,411,2022,421,2023,21.12,9.76,0.67,24.79,10.86,1.46,26.07,10.73,2.48
2022-23,Ministry of Cooperation,Ministry of Cooperation,0,2021,91,2022,198,2023,,,,,,,20.06,13.94,11.00
2022-23,GRAND TOTAL,GRAND TOTAL,3180400,2021,3453447,2022,3465274,2023,230763.95,103052.19,5557.57,245511.07,121185.73,8003.99,268288.40,141497.36,12548.44
2023-24,Ministry of Agriculture and Farmers Welfare,Department of Agriculture and Farmers Welfare,5755,2022,5708,2023,5708,2024,241.72,98.74,11.65,237.31,139.36,23.62,304.69,158.71,20.20
2023-24,Ministry of Agriculture and Farmers Welfare,Department of Agricultural Research and Education,30,2022,28,2023,26,2024,3.30,1.44,0.29,3.47,1.52,0.31,3.70,1.60,0.33
2023-24,Department of Atomic Energy,Atomic Energy,37964,2022,36962,2023,37207,2024,2337.15,2097.37,27.83,2373.01,2569.49,51.93,2564.38,2738.37,59.53
2023-24,Ministry of AYUSH,Ministry of Ayush,166,2022,527,2023,527,2024,14.16,9.44,0.80,17.10,11.40,3.00,18.33,13.59,4.31
2023-24,Ministry of Chemicals and Fertilisers,Department of Chemicals and Petrochemicals,205,2022,275,2023,275,2024,14.11,4.15,0.43,14.41,5.49,0.76,15.18,6.70,0.92
2023-24,Ministry of Chemicals and Fertilisers,Department of Fertilisers,156,2022,171,2023,188,2024,18.32,,0.15,21.73,0.01,0.70,18.90,5.00,0.77
2023-24,Ministry of Chemicals and Fertilisers,Department of Pharmaceuticals,97,2022,203,2023,198,2024,13.82,15.39,0.23,16.50,19.09,0.80,18.48,20.67,0.85
2023-24,Ministry of Civil Aviation,Ministry of Civil Aviation,1569,2022,2787,2023,2787,2024,120.97,43.56,6.57,140.85,46.15,14.96,154.33,95.67,15.74
2023-24,Ministry of Coal,Ministry of Coal,243,2022,400,2023,400,2024,18.43,10.26,0.58,19.46,14.71,1.78,19.99,14.98,1.92
2023-24,Ministry of Commerce and Industry,Department of Commerce,2782,2022,5260,2023,5260,2024,272.92,150.10,12.56,282.60,183.69,28.53,280.35,215.14,30.28
2023-24,Ministry of Commerce and Industry,Department for Promotion of Industry and Internal Trade,2540,2022,3501,2023,3485,2024,205.53,88.08,2.21,222.25,95.25,8.47,242.90,104.10,10.01
2023-24,Ministry of Communications,Department of Posts  MàQNQDR 2021-2022 2022-2023 2023-2024,403678,2022,421514,2023,424350,2024,12392.36,5417.99,118.55,14116.95,6953.12,123.44,15807.91,7611.21,131.50
2023-24,Ministry of Communications,Department of Telecommunications,3681,2022,3650,2023,3635,2024,333.79,194.60,13.33,397.26,277.36,35.89,470.74,235.29,52.54
2023-24,"Ministry of Consumer Affairs, Food and Public Distribution",Department of Consumer Affairs,867,2022,962,2023,1023,2024,47.27,32.17,1.08,53.36,37.85,1.72,58.63,43.53,1.57
2023-24,"Ministry of Consumer Affairs, Food and Public Distribution",Department of Food and Public Distribution,897,2022,1156,2023,1137,2024,53.08,17.58,1.19,61.72,22.51,3.08,56.69,39.37,3.14
2023-24,Ministry of Corporate Affairs,Ministry of Corporate Affairs,1441,2022,3057,2023,3112,2024,102.02,48.52,8.33,107.01,70.36,9.16,107.19,80.13,10.23
2023-24,Ministry of Culture,Ministry of Culture,7057,2022,11390,2023,11399,2024,260.48,173.66,13.74,285.58,190.38,19.30,325.61,178.33,19.49
2023-24,Ministry of Defence,Ministry of Defence (Civil),73377,2022,86567,2023,88788,2024,5957.57,1035.59,139.77,7266.26,1239.54,243.56,7795.75,1361.13,289.93
2023-24,Ministry of Development of North Eastern Region,Ministry of Development of North Eastern Region,294,2022,300,2023,315,2024,21.62,4.74,0.46,24.33,5.65,1.25,23.88,6.69,1.30
2023-24,Ministry of Earth Sciences,Ministry of Earth Sciences,4318,2022,7489,2023,7489,2024,290.07,143.13,3.96,304.06,174.47,5.11,297.50,208.10,4.43
2023-24,Ministry of Education,Department of School Education and Literacy,220,2022,420,2023,420,2024,17.86,9.90,0.22,21.64,11.42,0.83,22.41,11.86,0.93
2023-24,Ministry of Education,Department of Higher Education  MàQNQDR 2021-2022 2022-2023 2023-2024,830,2022,1389,2023,1389,2024,65.99,38.82,1.31,86.01,53.35,5.93,83.77,56.31,7.76
2023-24,Ministry of Electronics and Information Technology,Ministry of Electronics and Information Technology,4954,2022,6512,2023,6512,2024,536.43,357.64,4.52,616.02,410.81,11.41,661.65,392.40,22.35
2023-24,"Ministry of Environment, Forests and Climate Change","Ministry of Environment, Forests and Climate Change",2603,2022,4685,2023,4685,2024,206.40,64.06,16.22,230.75,82.57,27.29,206.63,110.64,44.61
2023-24,Ministry of External Affairs,Ministry of External Affairs,9477,2022,9957,2023,12352,2024,2179.66,147.71,224.11,2486.30,168.19,297.37,1254.11,1656.39,258.16
2023-24,Ministry of Finance,Department of Economic Affairs,876,2022,1199,2023,1199,2024,59.49,43.28,1.93,74.27,48.66,18.40,80.70,55.99,23.53
2023-24,Ministry of Finance,Department of Expenditure,1135,2022,1672,2023,1683,2024,88.13,40.13,1.70,103.92,46.02,5.25,116.13,51.80,6.48
2023-24,Ministry of Finance,Department of Financial Services,1253,2022,1505,2023,1505,2024,107.58,60.39,1.29,130.00,72.80,1.91,90.37,76.56,2.29
2023-24,Ministry of Finance,Department of Public Enterprises,76,2022,116,2023,116,2024,5.36,4.46,0.01,6.03,4.52,0.30,6.80,5.02,0.20
2023-24,Ministry of Finance,Department of Investment and Public Asset Management (DIPAM),69,2022,87,2023,130,2024,7.40,3.74,0.51,8.21,5.79,1.40,8.75,5.00,2.05
2023-24,Ministry of Finance,Department of Revenue,4101,2022,7076,2023,7076,2024,403.15,,14.91,469.92,,28.08,304.12,222.47,30.46
2023-24,Ministry of Finance,Direct Taxes,51876,2022,78705,2023,78705,2024,3555.75,1185.29,52.07,4012.50,1337.60,67.13,3335.49,2515.50,76.00
2023-24,Ministry of Finance,Indirect Taxes,49229,2022,92650,2023,92650,2024,3601.55,1939.20,82.90,4040.82,2175.53,93.89,4238.91,2723.40,87.82
2023-24,Ministry of Finance,Indian Audit and Accounts Department  MàQNQDR 2021-2022 2022-2023 2023-2024,41621,2022,69824,2023,69824,2024,2918.55,1653.22,166.12,3198.11,1774.31,250.75,3062.84,2180.67,235.59
2023-24,"Ministry of Fisheries, Animal Husbandry and Dairying",Department of Fisheries,616,2022,1270,2023,1270,2024,38.35,16.44,2.18,44.91,19.24,3.79,32.44,35.15,4.28
2023-24,"Ministry of Fisheries, Animal Husbandry and Dairying",Department of Animal Husbandry and Dairying,1126,2022,2506,2023,2506,2024,50.78,21.76,0.95,55.91,23.96,3.37,48.44,36.20,4.33
2023-24,Ministry of Food Processing Industries,Ministry of Food Processing Industries,181,2022,177,2023,177,2024,18.31,11.11,0.39,26.25,15.27,1.02,15.40,18.93,2.53
2023-24,Ministry of Health and Family Welfare,Department of Health and Family Welfare,18316,2022,24979,2023,27427,2024,1961.20,1056.04,13.13,2356.41,1268.84,35.99,2443.51,1422.08,40.99
2023-24,Ministry of Health and Family Welfare,Department of Health Research,29,2022,42,2023,42,2024,2.76,1.19,0.11,4.20,1.80,1.00,5.60,2.40,3.00
2023-24,Ministry of Heavy Industries,Ministry of Heavy Industries,140,2022,140,2023,143,2024,12.90,7.26,0.39,13.50,9.91,1.70,14.80,10.65,1.90
2023-24,Ministry of Home Affairs,Ministry of Home Affairs,19690,2022,31266,2023,31266,2024,913.15,608.76,85.06,1048.02,698.68,67.52,1144.16,800.69,65.54
2023-24,Ministry of Home Affairs,Cabinet,959,2022,1347,2023,1347,2024,83.18,55.45,28.56,95.56,63.04,84.15,93.12,76.36,85.05
2023-24,Ministry of Home Affairs,Police,1028022,2022,1123678,2023,1117785,2024,47110.78,31407.19,2851.38,53982.64,35988.42,3114.62,51632.00,41423.27,3096.99
2023-24,Ministry of Home Affairs,Andaman and Nicobar Islands,33163,2022,33163,2023,33163,2024,1427.20,667.00,25.13,1623.20,823.89,28.96,1587.82,897.61,28.50
2023-24,Ministry of Home Affairs,Chandigarh,22251,2022,22018,2023,23716,2024,1267.80,722.37,1.27,1722.89,925.47,2.57,1514.46,990.48,3.82
2023-24,Ministry of Home Affairs,Dadra and Nagar Haveli and Daman and Diu,5645,2022,6114,2023,6472,2024,300.02,122.81,3.30,300.72,156.38,3.60,296.00,174.00,3.72
2023-24,Ministry of Home Affairs,Lakshadweep  MàQNQDR 2021-2022 2022-2023 2023-2024,5679,2022,5679,2023,5679,2024,213.90,175.00,7.99,246.65,164.43,8.75,218.19,184.47,7.78
2023-24,Ministry of Housing and Urban Affairs,Ministry of Housing and Urban Affairs,20342,2022,20212,2023,20205,2024,1061.57,615.72,17.59,1106.35,719.13,24.45,1120.48,806.74,27.43
2023-24,Ministry of Information and Broadcasting,Ministry of Information and Broadcasting,3138,2022,4550,2023,4550,2024,208.68,114.11,5.73,246.15,132.54,9.08,208.04,156.96,6.67
2023-24,Ministry of Jal Shakti,"Department of Water Resources, River Development and Ganga Rejuvenation",13272,2022,14600,2023,14615,2024,777.28,119.54,34.88,840.94,176.79,39.09,851.55,173.20,40.08
2023-24,Ministry of Jal Shakti,Department of Drinking Water and Sanitation,109,2022,161,2023,161,2024,10.83,5.82,0.04,13.77,4.93,0.12,10.50,9.00,0.15
2023-24,Ministry of Labour and Employment,Ministry of Labour and Employment,3748,2022,6488,2023,6499,2024,396.33,18.83,7.41,458.65,17.98,17.33,301.89,229.55,18.27
2023-24,Ministry of Law and Justice,Law and Justice,1298,2022,2027,2023,2027,2024,111.27,63.43,3.39,141.70,86.45,7.15,151.00,100.00,6.82
2023-24,Ministry of Law and Justice,Election Commission,591,2022,855,2023,855,2024,34.57,21.89,1.36,42.02,20.68,2.60,35.11,35.11,4.24
2023-24,Ministry of Law and Justice,Supreme Court of India,2065,2022,2672,2023,2672,2024,166.87,101.87,1.12,189.69,115.41,4.12,202.13,122.97,5.79
2023-24,"Ministry of Micro, Small and Medium Enterprises","Ministry of Micro, Small and Medium Enterprises",1343,2022,3090,2023,3090,2024,145.61,22.32,2.11,156.28,33.56,6.06,171.45,36.81,7.20
2023-24,Ministry of Mines,Ministry of Mines  MàQNQDR 2021-2022 2022-2023 2023-2024,6692,2022,13372,2023,13372,2024,514.49,306.80,37.82,554.09,329.89,42.37,518.62,350.90,44.15
2023-24,Ministry of Minority Affairs,Ministry of Minority Affairs,123,2022,277,2023,277,2024,16.50,5.00,0.11,43.86,10.00,12.51,63.83,12.00,13.15
2023-24,Ministry of New and Renewable Energy,Ministry of New and Renewable Energy,210,2022,328,2023,328,2024,17.50,8.38,0.31,20.70,13.62,0.70,22.00,13.32,0.80
2023-24,Ministry of Panchayati Raj,Ministry of Panchayati Raj,83,2022,141,2023,141,2024,7.38,4.00,0.27,8.95,4.82,1.03,8.85,6.57,0.63
2023-24,Ministry of Parliamentary Affairs,Ministry of Parliamentary Affairs,121,2022,148,2023,148,2024,8.77,6.64,0.60,8.98,6.43,1.70,8.50,7.11,2.20
2023-24,"Ministry of Personnel, Public Grievances and Pensions","Ministry of Personnel, Public Grievances and Pensions",8133,2022,10953,2023,10974,2024,312.94,567.16,26.87,338.14,605.70,42.91,606.60,440.10,38.55
2023-24,"Ministry of Personnel, Public Grievances and Pensions",Central Vigilance Commission,253,2022,321,2023,321,2024,30.05,0.44,0.55,33.01,0.40,0.64,20.65,12.11,1.24
2023-24,Ministry of Petroleum and Natural Gas,Ministry of Petroleum and Natural Gas,267,2022,341,2023,341,2024,27.28,8.95,0.64,38.18,9.18,1.89,42.00,9.08,1.80
2023-24,Ministry of Planning,Ministry of Planning,537,2022,731,2023,731,2024,41.61,22.41,1.39,47.30,25.47,5.12,55.39,20.97,7.74
2023-24,Ministry of Power,Ministry of Power  MàQNQDR 2021-2022 2022-2023 2023-2024,1583,2022,1582,2023,1570,2024,102.19,55.69,1.33,104.97,75.73,3.42,117.96,86.34,4.44
2023-24,"The President, Parliament, Union Public Service Commission and the Secretariat of the Vice President","Staff, Household and Allowances of the President",538,2022,630,2023,629,2024,30.39,9.32,0.08,34.46,10.03,0.05,40.03,10.24,0.02
2023-24,"The President, Parliament, Union Public Service Commission and the Secretariat of the Vice President",Lok Sabha,2318,2022,3350,2023,3350,2024,208.86,115.64,1.27,212.93,144.07,4.45,196.96,175.84,4.45
2023-24,"The President, Parliament, Union Public Service Commission and the Secretariat of the Vice President",Rajya Sabha,1404,2022,1626,2023,1791,2024,117.48,80.48,32.23,140.77,101.39,41.65,170.93,81.48,46.14
2023-24,"The President, Parliament, Union Public Service Commission and the Secretariat of the Vice President",Secretariat of the Vice-President,51,2022,62,2023,62,2024,2.99,1.49,0.04,3.00,2.20,0.25,3.24,2.26,0.52
2023-24,"The President, Parliament, Union Public Service Commission and the Secretariat of the Vice President",Union Public Service Commission,1285,2022,1750,2023,1749,2024,77.19,48.76,0.22,83.65,53.55,0.75,89.64,58.40,0.90
2023-24,Ministry of Railways,Ministry of Railways,1212882,2022,1187243,2023,1289365,2024,56878.67,40514.10,1828.67,57214.22,47965.69,1986.58,58585.11,51637.08,2067.87
2023-24,Ministry of Road Transport and Highways,Ministry of Road Transport and Highways,837,2022,1137,2023,1137,2024,58.57,38.00,3.27,63.00,42.00,8.75,66.48,46.52,9.87
2023-24,Ministry of Rural Development,Department of Rural Development,405,2022,616,2023,616,2024,28.40,16.42,0.47,48.83,1.00,2.49,30.90,24.26,6.77
2023-24,Ministry of Rural Development,Department of Land Resources,79,2022,129,2023,129,2024,6.93,3.34,0.12,8.10,4.50,0.42,8.91,4.95,0.42
2023-24,Ministry of Science and Technology,Department of Science and Technology,4216,2022,12230,2023,12265,2024,234.18,140.00,9.02,228.30,170.11,13.55,239.17,166.18,14.50
2023-24,Ministry of Science and Technology,Department of Biotechnology,165,2022,166,2023,163,2024,22.40,0.34,0.40,26.64,,2.75,17.50,11.58,3.15
2023-24,Ministry of Science and Technology,Department of Scientific and Industrial Research  MàQNQDR 2021-2022 2022-2023 2023-2024,69,2022,116,2023,116,2024,7.93,3.40,0.02,9.45,4.05,0.48,10.06,4.79,0.53
2023-24,"Ministry of Ports, Shipping and Waterways","Ministry of Ports, Shipping and Waterways",1470,2022,1998,2023,1995,2024,100.76,52.14,5.34,112.37,62.43,11.88,107.76,73.22,17.22
2023-24,Ministry of Skill Development and Entrepreneurship,Ministry of Skill Development and Entrepreneurship,1654,2022,1952,2023,1969,2024,124.81,7.39,3.42,129.38,9.67,1.76,94.54,50.40,9.99
2023-24,Ministry of Social Justice and Empowerment,Department of Social Justice and Empowerment,406,2022,510,2023,567,2024,32.35,18.45,1.78,36.08,23.13,4.70,43.24,30.75,5.25
2023-24,Ministry of Social Justice and Empowerment,Department of Empowerment of Persons with Disabilities,149,2022,149,2023,149,2024,7.97,4.29,0.27,10.03,5.40,0.43,13.32,9.79,2.50
2023-24,Deparment of Space,Department of Space,16021,2022,16777,2023,16908,2024,1580.80,1235.99,22.18,1643.83,1325.76,54.40,1640.63,956.86,59.60
2023-24,Ministry of Statistics and Programme Implementation,Ministry of Statistics and Programme Implementation,4104,2022,6098,2023,6098,2024,292.12,125.20,22.48,344.42,147.61,33.14,342.39,196.43,45.15
2023-24,Ministry of Steel,Ministry of Steel,231,2022,279,2023,279,2024,16.07,9.00,0.77,17.45,11.55,1.95,17.59,13.51,2.25
2023-24,Ministry of Textiles,Ministry of Textiles,4238,2022,4289,2023,4289,2024,189.01,2.79,6.50,213.24,5.05,14.01,147.10,85.76,12.86
2023-24,Ministry of Tourism,Ministry of Tourism  MàQNQDR 2021-2022 2022-2023 2023-2024,433,2022,344,2023,583,2024,20.78,17.01,1.97,24.15,19.77,4.64,23.64,17.21,4.18
2023-24,Ministry of Tribal Affairs,Ministry of Tribal Affairs,204,2022,209,2023,219,2024,14.15,8.58,0.84,15.11,9.34,1.90,16.00,11.58,2.55
2023-24,Ministry of Women and Child Development,Ministry of Women and Child Development,384,2022,696,2023,696,2024,29.38,14.23,1.36,35.97,20.12,3.54,40.44,21.71,4.84
2023-24,Ministry of Youth Affairs and Sports,Ministry of Youth Affairs and Sports,269,2022,356,2023,361,2024,21.03,10.75,0.79,25.05,12.55,2.43,26.55,13.92,2.65
2023-24,Ministry of Cooperation,Ministry of Cooperation,64,2022,190,2023,190,2024,,,,10.00,0.50,0.01,18.00,2.00,0.50
2023-24,GRAND TOTAL,GRAND TOTAL,3169038,2022,3445834,2023,3555100,2024,153967.26,94552.84,6038.40,168054.74,110948.48,7163.60,167610.43,125610.17,7361.68
2024-25,Ministry of Agriculture and Farmers Welfare,Department of Agriculture and Farmers Welfare,5708,2023,5662,2024,5662,2025,220.00,149.52,26.94,223.07,173.57,23.89,246.20,197.16,27.81
2024-25,Ministry of Agriculture and Farmers Welfare,Department of Agricultural Research and Education,28,2023,30,2024,30,2025,3.30,2.71,0.30,3.80,3.05,0.65,3.90,3.28,0.80
